source,n,24,36,48,60
de_2023,135391,0.05268817500475054,-0.2751492627321772,0.046308659453693,0.07460598901177495
eu_2025_11,55274,-0.4356452413285954,0.5551999347432797,-0.06625073514493751,0.9457685397103401
pt_standvirtual,12241,0.09135028635028841,0.009956086741583325,-0.08553257868131525,-0.013988155093473953
